session,root,type,symbol,expiry,right,strike,settle,settle_flag,oi
2026-08-18,6A,FUT,6AU6,2026-09-14,,,0.708150000,3,285909
2026-08-18,6A,FUT,6AV6,2026-10-19,,,0.707750000,3,118
2026-08-18,6A,FUT,6AX6,2026-11-16,,,0.707400000,3,
2026-08-18,6A,FUT,6AZ6,2026-12-14,,,0.707050000,3,2173
2026-08-18,6A,FUT,6AF7,2027-01-15,,,0.706700000,3,
2026-08-18,6A,FUT,6AG7,2027-02-12,,,0.706350000,3,
2026-08-18,6A,FUT,6AH7,2027-03-15,,,0.706000000,3,209
2026-08-18,6A,FUT,6AJ7,2027-04-19,,,0.705600000,3,
2026-08-18,6A,FUT,6AK7,2027-05-17,,,0.705300000,3,
2026-08-18,6A,FUT,6AM7,2027-06-14,,,0.705000000,3,34
2026-08-18,6A,FUT,6AN7,2027-07-19,,,0.704650000,3,
2026-08-18,6A,FUT,6AQ7,2027-08-16,,,0.704350000,3,
2026-08-18,6A,FUT,6AU7,2027-09-13,,,0.704050000,3,30
2026-08-18,6A,FUT,6AV7,2027-10-18,,,0.703750000,3,
2026-08-18,6A,FUT,6AX7,2027-11-15,,,0.703500000,3,
2026-08-18,6A,FUT,6AZ7,2027-12-13,,,0.703200000,3,3
2026-08-18,6A,FUT,6AF8,2028-01-14,,,0.702900000,3,
2026-08-18,6A,FUT,6AG8,2028-02-14,,,0.702650000,3,
2026-08-18,6A,FUT,6AH8,2028-03-13,,,0.702350000,3,
2026-08-18,6A,FUT,6AJ8,2028-04-17,,,0.702050000,3,
2026-08-18,6A,FUT,6AK8,2028-05-15,,,0.701800000,3,
2026-08-18,6A,FUT,6AM8,2028-06-16,,,0.701500000,3,
2026-08-18,6A,FUT,6AN8,2028-07-17,,,0.701200000,3,
2026-08-18,6A,FUT,6AQ8,2028-08-14,,,0.700950000,3,
2026-08-18,6A,FUT,6AU8,2028-09-18,,,0.700550000,3,
2026-08-18,6A,FUT,6AZ8,2028-12-18,,,0.699600000,3,
2026-08-18,6A,FUT,6AH9,2029-03-19,,,0.698650000,3,
2026-08-18,6A,FUT,6AM9,2029-06-15,,,0.697750000,3,
2026-08-18,6A,FUT,6AU9,2029-09-17,,,0.696750000,3,
2026-08-18,6A,FUT,6AZ9,2029-12-17,,,0.695800000,3,
2026-08-18,6A,FUT,6AH0,2030-03-18,,,0.694850000,3,
2026-08-18,6A,FUT,6AM0,2030-06-17,,,0.693900000,3,
2026-08-18,6A,FUT,6AU0,2030-09-16,,,0.692950000,3,
2026-08-18,6A,FUT,6AZ0,2030-12-16,,,0.692000000,3,
2026-08-18,6A,FUT,6AH1,2031-03-17,,,0.691050000,3,
2026-08-18,6A,FUT,6AM1,2031-06-16,,,0.690100000,3,
