session,root,type,symbol,expiry,right,strike,settle,settle_flag,oi
2026-07-17,ADU,OPT,ADUQ6 C0500,2026-08-07,C,0.5,0.197100000,3,
2026-07-17,ADU,OPT,ADUQ6 C0510,2026-08-07,C,0.51,0.187200000,3,
2026-07-17,ADU,OPT,ADUQ6 C0520,2026-08-07,C,0.52,0.177200000,3,
2026-07-17,ADU,OPT,ADUQ6 C0530,2026-08-07,C,0.53,0.167200000,3,
2026-07-17,ADU,OPT,ADUQ6 C0540,2026-08-07,C,0.54,0.157200000,3,
2026-07-17,ADU,OPT,ADUQ6 C0550,2026-08-07,C,0.55,0.147200000,3,
2026-07-17,ADU,OPT,ADUQ6 C0560,2026-08-07,C,0.56,0.137300000,3,
2026-07-17,ADU,OPT,ADUQ6 C0570,2026-08-07,C,0.57,0.127300000,3,
2026-07-17,ADU,OPT,ADUQ6 C0580,2026-08-07,C,0.58,0.117300000,3,
2026-07-17,ADU,OPT,ADUQ6 C0590,2026-08-07,C,0.59,0.107300000,3,
2026-07-17,ADU,OPT,ADUQ6 C0595,2026-08-07,C,0.595,0.102300000,3,
2026-07-17,ADU,OPT,ADUQ6 C0600,2026-08-07,C,0.6,0.097300000,3,
2026-07-17,ADU,OPT,ADUQ6 C0605,2026-08-07,C,0.605,0.092400000,3,
2026-07-17,ADU,OPT,ADUQ6 C0610,2026-08-07,C,0.61,0.087400000,3,
2026-07-17,ADU,OPT,ADUQ6 C0615,2026-08-07,C,0.615,0.082400000,3,
2026-07-17,ADU,OPT,ADUQ6 C0620,2026-08-07,C,0.62,0.077400000,3,
2026-07-17,ADU,OPT,ADUQ6 C0625,2026-08-07,C,0.625,0.072400000,3,
2026-07-17,ADU,OPT,ADUQ6 C0630,2026-08-07,C,0.63,0.067400000,3,1
2026-07-17,ADU,OPT,ADUQ6 C0635,2026-08-07,C,0.635,0.062400000,3,
2026-07-17,ADU,OPT,ADUQ6 C0640,2026-08-07,C,0.64,0.057400000,3,
2026-07-17,ADU,OPT,ADUQ6 C0645,2026-08-07,C,0.645,0.052400000,3,
2026-07-17,ADU,OPT,ADUQ6 C0650,2026-08-07,C,0.65,0.047500000,3,
2026-07-17,ADU,OPT,ADUQ6 C0655,2026-08-07,C,0.655,0.042500000,3,
2026-07-17,ADU,OPT,ADUQ6 C0660,2026-08-07,C,0.66,0.037600000,3,
2026-07-17,ADU,OPT,ADUQ6 C0665,2026-08-07,C,0.665,0.032600000,3,1
2026-07-17,ADU,OPT,ADUQ6 C0670,2026-08-07,C,0.67,0.027700000,3,
2026-07-17,ADU,OPT,ADUQ6 C0672,2026-08-07,C,0.6725,0.025200000,3,
2026-07-17,ADU,OPT,ADUQ6 C0675,2026-08-07,C,0.675,0.022800000,3,1
2026-07-17,ADU,OPT,ADUQ6 C0677,2026-08-07,C,0.6775,0.020400000,3,
2026-07-17,ADU,OPT,ADUQ6 C0680,2026-08-07,C,0.68,0.018100000,3,10
2026-07-17,ADU,OPT,ADUQ6 C0682,2026-08-07,C,0.6825,0.015800000,3,
2026-07-17,ADU,OPT,ADUQ6 C0685,2026-08-07,C,0.685,0.013600000,3,27
2026-07-17,ADU,OPT,ADUQ6 C0687,2026-08-07,C,0.6875,0.011400000,3,
2026-07-17,ADU,OPT,ADUQ6 C0690,2026-08-07,C,0.69,0.009400000,3,47
2026-07-17,ADU,OPT,ADUQ6 C0692,2026-08-07,C,0.6925,0.007600000,3,27
2026-07-17,ADU,OPT,ADUQ6 C0695,2026-08-07,C,0.695,0.005900000,3,748
2026-07-17,ADU,OPT,ADUQ6 C0697,2026-08-07,C,0.6975,0.004500000,3,251
2026-07-17,ADU,OPT,ADUQ6 C0700,2026-08-07,C,0.7,0.003300000,3,2131
2026-07-17,ADU,OPT,ADUQ6 C0702,2026-08-07,C,0.7025,0.002400000,3,457
2026-07-17,ADU,OPT,ADUQ6 C0705,2026-08-07,C,0.705,0.001600000,3,412
2026-07-17,ADU,OPT,ADUQ6 C0707,2026-08-07,C,0.7075,0.001100000,3,264
2026-07-17,ADU,OPT,ADUQ6 C0710,2026-08-07,C,0.71,0.000700000,3,133
2026-07-17,ADU,OPT,ADUQ6 C0712,2026-08-07,C,0.7125,0.000450000,3,2
2026-07-17,ADU,OPT,ADUQ6 C0715,2026-08-07,C,0.715,0.000300000,3,643
2026-07-17,ADU,OPT,ADUQ6 C0717,2026-08-07,C,0.7175,0.000150000,3,
2026-07-17,ADU,OPT,ADUQ6 C0720,2026-08-07,C,0.72,0.000100000,3,945
2026-07-17,ADU,OPT,ADUQ6 C0725,2026-08-07,C,0.725,0.000100000,3,96
2026-07-17,ADU,OPT,ADUQ6 C0730,2026-08-07,C,0.73,0.000050000,3,145
2026-07-17,ADU,OPT,ADUQ6 C0735,2026-08-07,C,0.735,0.000050000,3,44
2026-07-17,ADU,OPT,ADUQ6 C0740,2026-08-07,C,0.74,0.000050000,3,100
2026-07-17,ADU,OPT,ADUQ6 C0745,2026-08-07,C,0.745,0.000050000,3,28
2026-07-17,ADU,OPT,ADUQ6 C0750,2026-08-07,C,0.75,0.000050000,3,97
2026-07-17,ADU,OPT,ADUQ6 C0755,2026-08-07,C,0.755,0.000050000,3,36
2026-07-17,ADU,OPT,ADUQ6 C0760,2026-08-07,C,0.76,0.000050000,3,81
2026-07-17,ADU,OPT,ADUQ6 C0765,2026-08-07,C,0.765,0.000050000,3,18
2026-07-17,ADU,OPT,ADUQ6 C0770,2026-08-07,C,0.77,0.000050000,3,100
2026-07-17,ADU,OPT,ADUQ6 C0775,2026-08-07,C,0.775,0.000050000,3,1
2026-07-17,ADU,OPT,ADUQ6 C0780,2026-08-07,C,0.78,0.000050000,3,20
2026-07-17,ADU,OPT,ADUQ6 C0790,2026-08-07,C,0.79,0.000050000,3,23
2026-07-17,ADU,OPT,ADUQ6 C0800,2026-08-07,C,0.8,0.000050000,3,111
2026-07-17,ADU,OPT,ADUQ6 C0810,2026-08-07,C,0.81,0.000050000,3,7
2026-07-17,ADU,OPT,ADUQ6 C0820,2026-08-07,C,0.82,0.000050000,3,2
2026-07-17,ADU,OPT,ADUQ6 C0830,2026-08-07,C,0.83,0.000050000,3,2
2026-07-17,ADU,OPT,ADUQ6 C0840,2026-08-07,C,0.84,0.000050000,3,
2026-07-17,ADU,OPT,ADUQ6 C0850,2026-08-07,C,0.85,0.000050000,3,
2026-07-17,ADU,OPT,ADUQ6 C0860,2026-08-07,C,0.86,0.000050000,3,
2026-07-17,ADU,OPT,ADUQ6 C0870,2026-08-07,C,0.87,0.000050000,3,
2026-07-17,ADU,OPT,ADUQ6 P0500,2026-08-07,P,0.5,0.000050000,3,2
2026-07-17,ADU,OPT,ADUQ6 P0510,2026-08-07,P,0.51,0.000050000,3,
2026-07-17,ADU,OPT,ADUQ6 P0520,2026-08-07,P,0.52,0.000050000,3,
2026-07-17,ADU,OPT,ADUQ6 P0530,2026-08-07,P,0.53,0.000050000,3,5
2026-07-17,ADU,OPT,ADUQ6 P0540,2026-08-07,P,0.54,0.000050000,3,
2026-07-17,ADU,OPT,ADUQ6 P0550,2026-08-07,P,0.55,0.000050000,3,
2026-07-17,ADU,OPT,ADUQ6 P0560,2026-08-07,P,0.56,0.000050000,3,
2026-07-17,ADU,OPT,ADUQ6 P0570,2026-08-07,P,0.57,0.000050000,3,5
2026-07-17,ADU,OPT,ADUQ6 P0580,2026-08-07,P,0.58,0.000050000,3,
2026-07-17,ADU,OPT,ADUQ6 P0590,2026-08-07,P,0.59,0.000050000,3,17
2026-07-17,ADU,OPT,ADUQ6 P0595,2026-08-07,P,0.595,0.000050000,3,
2026-07-17,ADU,OPT,ADUQ6 P0600,2026-08-07,P,0.6,0.000050000,3,
2026-07-17,ADU,OPT,ADUQ6 P0605,2026-08-07,P,0.605,0.000050000,3,5
2026-07-17,ADU,OPT,ADUQ6 P0610,2026-08-07,P,0.61,0.000050000,3,1000
2026-07-17,ADU,OPT,ADUQ6 P0615,2026-08-07,P,0.615,0.000050000,3,17
2026-07-17,ADU,OPT,ADUQ6 P0620,2026-08-07,P,0.62,0.000050000,3,1
2026-07-17,ADU,OPT,ADUQ6 P0625,2026-08-07,P,0.625,0.000050000,3,1
2026-07-17,ADU,OPT,ADUQ6 P0630,2026-08-07,P,0.63,0.000050000,3,5
2026-07-17,ADU,OPT,ADUQ6 P0635,2026-08-07,P,0.635,0.000050000,3,1
2026-07-17,ADU,OPT,ADUQ6 P0640,2026-08-07,P,0.64,0.000050000,3,10
2026-07-17,ADU,OPT,ADUQ6 P0645,2026-08-07,P,0.645,0.000050000,3,5
2026-07-17,ADU,OPT,ADUQ6 P0650,2026-08-07,P,0.65,0.000050000,3,46
2026-07-17,ADU,OPT,ADUQ6 P0655,2026-08-07,P,0.655,0.000050000,3,94
2026-07-17,ADU,OPT,ADUQ6 P0660,2026-08-07,P,0.66,0.000150000,3,335
2026-07-17,ADU,OPT,ADUQ6 P0665,2026-08-07,P,0.665,0.000150000,3,75
2026-07-17,ADU,OPT,ADUQ6 P0670,2026-08-07,P,0.67,0.000200000,3,232
2026-07-17,ADU,OPT,ADUQ6 P0672,2026-08-07,P,0.6725,0.000200000,3,34
