session,root,type,symbol,expiry,right,strike,settle,settle_flag,oi
2026-08-28,CHU,OPT,CHUU6 C1070,2026-09-04,C,1.07,0.167000000,3,
2026-08-28,CHU,OPT,CHUU6 C1080,2026-09-04,C,1.08,0.157000000,3,
2026-08-28,CHU,OPT,CHUU6 C1090,2026-09-04,C,1.09,0.147000000,3,
2026-08-28,CHU,OPT,CHUU6 C1100,2026-09-04,C,1.1,0.137100000,3,
2026-08-28,CHU,OPT,CHUU6 C1110,2026-09-04,C,1.11,0.127100000,3,
2026-08-28,CHU,OPT,CHUU6 C1115,2026-09-04,C,1.115,0.122100000,3,
2026-08-28,CHU,OPT,CHUU6 C1120,2026-09-04,C,1.12,0.117100000,3,
2026-08-28,CHU,OPT,CHUU6 C1125,2026-09-04,C,1.125,0.112100000,3,
2026-08-28,CHU,OPT,CHUU6 C1130,2026-09-04,C,1.13,0.107100000,3,
2026-08-28,CHU,OPT,CHUU6 C1135,2026-09-04,C,1.135,0.102100000,3,
2026-08-28,CHU,OPT,CHUU6 C1140,2026-09-04,C,1.14,0.097100000,3,
2026-08-28,CHU,OPT,CHUU6 C1145,2026-09-04,C,1.145,0.092100000,3,
2026-08-28,CHU,OPT,CHUU6 C1150,2026-09-04,C,1.15,0.087100000,3,
2026-08-28,CHU,OPT,CHUU6 C1155,2026-09-04,C,1.155,0.082100000,3,
2026-08-28,CHU,OPT,CHUU6 C1160,2026-09-04,C,1.16,0.077100000,3,
2026-08-28,CHU,OPT,CHUU6 C1165,2026-09-04,C,1.165,0.072100000,3,
2026-08-28,CHU,OPT,CHUU6 C1170,2026-09-04,C,1.17,0.067100000,3,
2026-08-28,CHU,OPT,CHUU6 C1175,2026-09-04,C,1.175,0.062100000,3,
2026-08-28,CHU,OPT,CHUU6 C1180,2026-09-04,C,1.18,0.057100000,3,
2026-08-28,CHU,OPT,CHUU6 C1185,2026-09-04,C,1.185,0.052100000,3,
2026-08-28,CHU,OPT,CHUU6 C1190,2026-09-04,C,1.19,0.047100000,3,
2026-08-28,CHU,OPT,CHUU6 C1195,2026-09-04,C,1.195,0.042100000,3,
2026-08-28,CHU,OPT,CHUU6 C1200,2026-09-04,C,1.2,0.037100000,3,
2026-08-28,CHU,OPT,CHUU6 C1205,2026-09-04,C,1.205,0.032200000,3,
2026-08-28,CHU,OPT,CHUU6 C1210,2026-09-04,C,1.21,0.027200000,3,
2026-08-28,CHU,OPT,CHUU6 C1215,2026-09-04,C,1.215,0.022300000,3,
2026-08-28,CHU,OPT,CHUU6 C1220,2026-09-04,C,1.22,0.017500000,3,
2026-08-28,CHU,OPT,CHUU6 C1225,2026-09-04,C,1.225,0.013000000,3,
2026-08-28,CHU,OPT,CHUU6 C1230,2026-09-04,C,1.23,0.009000000,3,81
2026-08-28,CHU,OPT,CHUU6 C1235,2026-09-04,C,1.235,0.005800000,3,94
2026-08-28,CHU,OPT,CHUU6 C1240,2026-09-04,C,1.24,0.003500000,3,1480
2026-08-28,CHU,OPT,CHUU6 C1245,2026-09-04,C,1.245,0.002000000,3,218
2026-08-28,CHU,OPT,CHUU6 C1250,2026-09-04,C,1.25,0.001100000,3,2445
2026-08-28,CHU,OPT,CHUU6 C1255,2026-09-04,C,1.255,0.000600000,3,3869
2026-08-28,CHU,OPT,CHUU6 C1260,2026-09-04,C,1.26,0.000300000,3,88
2026-08-28,CHU,OPT,CHUU6 C1265,2026-09-04,C,1.265,0.000150000,3,12
2026-08-28,CHU,OPT,CHUU6 C1270,2026-09-04,C,1.27,0.000100000,3,456
2026-08-28,CHU,OPT,CHUU6 C1275,2026-09-04,C,1.275,0.000050000,3,1021
2026-08-28,CHU,OPT,CHUU6 C1280,2026-09-04,C,1.28,0.000050000,3,80
2026-08-28,CHU,OPT,CHUU6 C1285,2026-09-04,C,1.285,0.000050000,3,511
2026-08-28,CHU,OPT,CHUU6 C1290,2026-09-04,C,1.29,0.000050000,3,78
2026-08-28,CHU,OPT,CHUU6 C1295,2026-09-04,C,1.295,0.000050000,3,70
2026-08-28,CHU,OPT,CHUU6 C1300,2026-09-04,C,1.3,0.000050000,3,28
2026-08-28,CHU,OPT,CHUU6 C1305,2026-09-04,C,1.305,0.000050000,3,29
2026-08-28,CHU,OPT,CHUU6 C1310,2026-09-04,C,1.31,0.000050000,3,45
2026-08-28,CHU,OPT,CHUU6 C1315,2026-09-04,C,1.315,0.000050000,3,33
2026-08-28,CHU,OPT,CHUU6 C1320,2026-09-04,C,1.32,0.000050000,3,45
2026-08-28,CHU,OPT,CHUU6 C1325,2026-09-04,C,1.325,0.000050000,3,48
2026-08-28,CHU,OPT,CHUU6 C1330,2026-09-04,C,1.33,0.000050000,3,2
2026-08-28,CHU,OPT,CHUU6 C1335,2026-09-04,C,1.335,0.000050000,3,
2026-08-28,CHU,OPT,CHUU6 C1340,2026-09-04,C,1.34,0.000050000,3,
2026-08-28,CHU,OPT,CHUU6 C1345,2026-09-04,C,1.345,0.000050000,3,4
2026-08-28,CHU,OPT,CHUU6 C1350,2026-09-04,C,1.35,0.000050000,3,3
2026-08-28,CHU,OPT,CHUU6 C1355,2026-09-04,C,1.355,0.000050000,3,5
2026-08-28,CHU,OPT,CHUU6 C1360,2026-09-04,C,1.36,0.000050000,3,1
2026-08-28,CHU,OPT,CHUU6 C1365,2026-09-04,C,1.365,0.000050000,3,
2026-08-28,CHU,OPT,CHUU6 C1370,2026-09-04,C,1.37,0.000050000,3,1
2026-08-28,CHU,OPT,CHUU6 C1375,2026-09-04,C,1.375,0.000050000,3,1
2026-08-28,CHU,OPT,CHUU6 C1380,2026-09-04,C,1.38,0.000050000,3,1
2026-08-28,CHU,OPT,CHUU6 C1385,2026-09-04,C,1.385,0.000050000,3,
2026-08-28,CHU,OPT,CHUU6 C1390,2026-09-04,C,1.39,0.000050000,3,1
2026-08-28,CHU,OPT,CHUU6 C1400,2026-09-04,C,1.4,0.000050000,3,2
2026-08-28,CHU,OPT,CHUU6 C1410,2026-09-04,C,1.41,0.000050000,3,1
2026-08-28,CHU,OPT,CHUU6 C1420,2026-09-04,C,1.42,0.000050000,3,2
2026-08-28,CHU,OPT,CHUU6 C1430,2026-09-04,C,1.43,0.000050000,3,6
2026-08-28,CHU,OPT,CHUU6 P1070,2026-09-04,P,1.07,0.000050000,3,
2026-08-28,CHU,OPT,CHUU6 P1080,2026-09-04,P,1.08,0.000050000,3,
2026-08-28,CHU,OPT,CHUU6 P1090,2026-09-04,P,1.09,0.000050000,3,
2026-08-28,CHU,OPT,CHUU6 P1100,2026-09-04,P,1.1,0.000050000,3,
2026-08-28,CHU,OPT,CHUU6 P1110,2026-09-04,P,1.11,0.000050000,3,
2026-08-28,CHU,OPT,CHUU6 P1115,2026-09-04,P,1.115,0.000050000,3,
2026-08-28,CHU,OPT,CHUU6 P1120,2026-09-04,P,1.12,0.000050000,3,
2026-08-28,CHU,OPT,CHUU6 P1125,2026-09-04,P,1.125,0.000050000,3,
2026-08-28,CHU,OPT,CHUU6 P1130,2026-09-04,P,1.13,0.000050000,3,
2026-08-28,CHU,OPT,CHUU6 P1135,2026-09-04,P,1.135,0.000050000,3,5
2026-08-28,CHU,OPT,CHUU6 P1140,2026-09-04,P,1.14,0.000050000,3,1
2026-08-28,CHU,OPT,CHUU6 P1145,2026-09-04,P,1.145,0.000050000,3,
2026-08-28,CHU,OPT,CHUU6 P1150,2026-09-04,P,1.15,0.000050000,3,2
2026-08-28,CHU,OPT,CHUU6 P1155,2026-09-04,P,1.155,0.000050000,3,1
2026-08-28,CHU,OPT,CHUU6 P1160,2026-09-04,P,1.16,0.000050000,3,
2026-08-28,CHU,OPT,CHUU6 P1165,2026-09-04,P,1.165,0.000050000,3,
2026-08-28,CHU,OPT,CHUU6 P1170,2026-09-04,P,1.17,0.000050000,3,5
2026-08-28,CHU,OPT,CHUU6 P1175,2026-09-04,P,1.175,0.000050000,3,
2026-08-28,CHU,OPT,CHUU6 P1180,2026-09-04,P,1.18,0.000050000,3,9
2026-08-28,CHU,OPT,CHUU6 P1185,2026-09-04,P,1.185,0.000050000,3,
2026-08-28,CHU,OPT,CHUU6 P1190,2026-09-04,P,1.19,0.000050000,3,
2026-08-28,CHU,OPT,CHUU6 P1195,2026-09-04,P,1.195,0.000050000,3,2
