session,root,type,symbol,expiry,right,strike,settle,settle_flag,oi
2026-08-28,6B,FUT,6BU6,2026-09-14,,,1.353000000,3,291801
2026-08-28,6B,FUT,6BV6,2026-10-19,,,1.353100000,3,520
2026-08-28,6B,FUT,6BX6,2026-11-16,,,1.353200000,3,63
2026-08-28,6B,FUT,6BZ6,2026-12-14,,,1.353200000,3,23289
2026-08-28,6B,FUT,6BF7,2027-01-15,,,1.353200000,3,16
2026-08-28,6B,FUT,6BG7,2027-02-12,,,1.353200000,3,16
2026-08-28,6B,FUT,6BH7,2027-03-15,,,1.353300000,3,2135
2026-08-28,6B,FUT,6BJ7,2027-04-19,,,1.353200000,3,
2026-08-28,6B,FUT,6BK7,2027-05-17,,,1.353100000,3,
2026-08-28,6B,FUT,6BM7,2027-06-14,,,1.353100000,3,457
2026-08-28,6B,FUT,6BN7,2027-07-19,,,1.353000000,3,
2026-08-28,6B,FUT,6BQ7,2027-08-16,,,1.352900000,3,
2026-08-28,6B,FUT,6BU7,2027-09-13,,,1.352800000,3,87
2026-08-28,6B,FUT,6BV7,2027-10-18,,,1.352600000,3,
2026-08-28,6B,FUT,6BX7,2027-11-15,,,1.352400000,3,
2026-08-28,6B,FUT,6BZ7,2027-12-13,,,1.352300000,3,155
2026-08-28,6B,FUT,6BF8,2028-01-14,,,1.352100000,3,
2026-08-28,6B,FUT,6BG8,2028-02-14,,,1.351900000,3,
2026-08-28,6B,FUT,6BH8,2028-03-13,,,1.351700000,3,
2026-08-28,6B,FUT,6BJ8,2028-04-17,,,1.351500000,3,
2026-08-28,6B,FUT,6BK8,2028-05-15,,,1.351300000,3,
2026-08-28,6B,FUT,6BM8,2028-06-16,,,1.351100000,3,
2026-08-28,6B,FUT,6BN8,2028-07-17,,,1.351000000,3,
2026-08-28,6B,FUT,6BQ8,2028-08-14,,,1.350800000,3,
2026-08-28,6B,FUT,6BU8,2028-09-18,,,1.350500000,3,
2026-08-28,6B,FUT,6BZ8,2028-12-18,,,1.349800000,3,
2026-08-28,6B,FUT,6BH9,2029-03-19,,,1.349100000,3,
2026-08-28,6B,FUT,6BM9,2029-06-15,,,1.348400000,3,
2026-08-28,6B,FUT,6BU9,2029-09-17,,,1.347600000,3,
2026-08-28,6B,FUT,6BZ9,2029-12-17,,,1.346900000,3,
2026-08-28,6B,FUT,6BH0,2030-03-18,,,1.346100000,3,
2026-08-28,6B,FUT,6BM0,2030-06-17,,,1.345400000,3,
2026-08-28,6B,FUT,6BU0,2030-09-16,,,1.344600000,3,
2026-08-28,6B,FUT,6BZ0,2030-12-16,,,1.343900000,3,
2026-08-28,6B,FUT,6BH1,2031-03-17,,,1.343200000,3,
2026-08-28,6B,FUT,6BM1,2031-06-16,,,1.342400000,3,
