session,root,type,symbol,expiry,right,strike,settle,settle_flag,oi
2026-07-07,6C,FUT,6CN6,2026-07-14,,,0.704700000,3,509
2026-07-07,6C,FUT,6CQ6,2026-08-18,,,0.705800000,3,158
2026-07-07,6C,FUT,6CU6,2026-09-15,,,0.706650000,3,355361
2026-07-07,6C,FUT,6CV6,2026-10-20,,,0.707800000,3,
2026-07-07,6C,FUT,6CX6,2026-11-17,,,0.708750000,3,
2026-07-07,6C,FUT,6CZ6,2026-12-15,,,0.709700000,3,6766
2026-07-07,6C,FUT,6CF7,2027-01-19,,,0.710850000,3,
2026-07-07,6C,FUT,6CG7,2027-02-16,,,0.711750000,3,
2026-07-07,6C,FUT,6CH7,2027-03-16,,,0.712700000,3,747
2026-07-07,6C,FUT,6CJ7,2027-04-20,,,0.713800000,3,
2026-07-07,6C,FUT,6CK7,2027-05-18,,,0.714600000,3,
2026-07-07,6C,FUT,6CM7,2027-06-15,,,0.715500000,3,294
2026-07-07,6C,FUT,6CN7,2027-07-20,,,0.716400000,3,
2026-07-07,6C,FUT,6CQ7,2027-08-17,,,0.717050000,3,
2026-07-07,6C,FUT,6CU7,2027-09-14,,,0.717950000,3,7
2026-07-07,6C,FUT,6CV7,2027-10-19,,,0.718500000,3,
2026-07-07,6C,FUT,6CX7,2027-11-16,,,0.719150000,3,
2026-07-07,6C,FUT,6CZ7,2027-12-14,,,0.719800000,3,5
2026-07-07,6C,FUT,6CF8,2028-01-18,,,0.720600000,3,
2026-07-07,6C,FUT,6CG8,2028-02-15,,,0.721250000,3,
2026-07-07,6C,FUT,6CH8,2028-03-14,,,0.721900000,3,
2026-07-07,6C,FUT,6CJ8,2028-04-18,,,0.722700000,3,
2026-07-07,6C,FUT,6CK8,2028-05-16,,,0.723350000,3,
2026-07-07,6C,FUT,6CM8,2028-06-20,,,0.724200000,3,
2026-07-07,6C,FUT,6CU8,2028-09-19,,,0.725900000,3,
2026-07-07,6C,FUT,6CZ8,2028-12-19,,,0.727500000,3,
2026-07-07,6C,FUT,6CH9,2029-03-20,,,0.729100000,3,
2026-07-07,6C,FUT,6CM9,2029-06-18,,,0.730700000,3,
2026-07-07,6C,FUT,6CU9,2029-09-18,,,0.732350000,3,
2026-07-07,6C,FUT,6CZ9,2029-12-18,,,0.734000000,3,
2026-07-07,6C,FUT,6CH0,2030-03-19,,,0.735650000,3,
2026-07-07,6C,FUT,6CM0,2030-06-18,,,0.737300000,3,
2026-07-07,6C,FUT,6CU0,2030-09-17,,,0.738950000,3,
2026-07-07,6C,FUT,6CZ0,2030-12-17,,,0.740600000,3,
2026-07-07,6C,FUT,6CH1,2031-03-18,,,0.742250000,3,
2026-07-07,6C,FUT,6CM1,2031-06-17,,,0.743950000,3,
